ENST00000397121.238178	all exons are deleted.
ENST00000397121.4272	all exons are deleted.
ENST00000397121.5086	all exons are deleted.
ENST00000397121.6964	all exons are deleted.
ENST00000397121.8554	all exons are deleted.
ENST00000397121.8564	all exons are deleted.
ENST00000397121.10150	all exons are deleted.
ENST00000397121.16863	all exons are deleted.
ENST00000397121.17210	all exons are deleted.
ENST00000397121.18457	all exons are deleted.
ENST00000397121.19226	all exons are deleted.
ENST00000397121.25052	all exons are deleted.
ENST00000397121.26769	all exons are deleted.
ENST00000397121.27179	all exons are deleted.
ENST00000397121.30020	all exons are deleted.
ENST00000397121.33062	all exons are deleted.
ENST00000397121.36290	all exons are deleted.
ENST00000397121.39926	all exons are deleted.
ENST00000397121.41395	all exons are deleted.
ENST00000397121.44412	all exons are deleted.
ENST00000397121.47711	all exons are deleted.
ENST00000397121.49810	all exons are deleted.
ENST00000397121.51702	all exons are deleted.
ENST00000397121.55494	all exons are deleted.
ENST00000397121.61757	all exons are deleted.
ENST00000397121.62131	all exons are deleted.
ENST00000397121.63420	all exons are deleted.
ENST00000397121.66145	all exons are deleted.
ENST00000397121.82832	all exons are deleted.
ENST00000397121.103678	all exons are deleted.
ENST00000397121.122293	all exons are deleted.
ENST00000397121.123295	all exons are deleted.
ENST00000397121.126122	all exons are deleted.
ENST00000397121.149572	all exons are deleted.
ENST00000397121.210125	all exons are deleted.
ENST00000397121.212904	all exons are deleted.
ENST00000397121.268257	all exons are deleted.
ENST00000397121.327640	all exons are deleted.
ENST00000397121.383503	all exons are deleted.
ENST00000397121.592946	all exons are deleted.
ENST00000397121.727094	all exons are deleted.
ENST00000397121.942700	all exons are deleted.
ENST00000397121.1013508	all exons are deleted.
ENST00000397121.1223970	all exons are deleted.
ENST00000397121.1248576	all exons are deleted.
ENST00000375613.8	all exons are deleted.
ENST00000329962.47848	all exons are deleted.
ENST00000329962.52831	all exons are deleted.
ENST00000329962.137039	all exons are deleted.
ENST00000329962.137906	all exons are deleted.
ENST00000329962.153511	all exons are deleted.
ENST00000329962.157289	all exons are deleted.
ENST00000329962.163030	all exons are deleted.
ENST00000329962.200397	all exons are deleted.
ENST00000329962.204913	all exons are deleted.
ENST00000329962.209531	all exons are deleted.
ENST00000329962.210290	all exons are deleted.
ENST00000329962.220849	all exons are deleted.
ENST00000329962.227526	all exons are deleted.
ENST00000329962.244115	all exons are deleted.
ENST00000329962.245810	all exons are deleted.
ENST00000329962.259017	all exons are deleted.
ENST00000329962.276563	all exons are deleted.
ENST00000329962.304509	all exons are deleted.
ENST00000329962.308056	all exons are deleted.
ENST00000329962.312711	all exons are deleted.
ENST00000329962.314779	all exons are deleted.
ENST00000329962.314789	all exons are deleted.
ENST00000329962.318734	all exons are deleted.
ENST00000329962.326228	all exons are deleted.
ENST00000329962.328396	all exons are deleted.
ENST00000329962.356062	all exons are deleted.
ENST00000329962.357946	all exons are deleted.
ENST00000329962.375231	all exons are deleted.
ENST00000329962.378603	all exons are deleted.
ENST00000329962.381020	all exons are deleted.
ENST00000329962.384810	all exons are deleted.
ENST00000329962.402471	all exons are deleted.
ENST00000329962.404688	all exons are deleted.
ENST00000329962.412471	all exons are deleted.
ENST00000329962.418252	all exons are deleted.
ENST00000329962.430500	all exons are deleted.
ENST00000329962.430592	all exons are deleted.
ENST00000329962.434252	all exons are deleted.
ENST00000329962.461607	all exons are deleted.
ENST00000329962.469809	all exons are deleted.
ENST00000329962.472767	all exons are deleted.
ENST00000329962.484822	all exons are deleted.
ENST00000329962.495773	all exons are deleted.
ENST00000329962.497086	all exons are deleted.
ENST00000329962.502792	all exons are deleted.
ENST00000329962.510686	all exons are deleted.
ENST00000329962.513149	all exons are deleted.
ENST00000329962.519441	all exons are deleted.
ENST00000649326.4105	all exons are deleted.
ENST00000649326.10148	all exons are deleted.
ENST00000649326.11554	all exons are deleted.
ENST00000649326.16137	all exons are deleted.
ENST00000649326.18216	all exons are deleted.
ENST00000649326.1570	all exons are deleted.
ENST00000649326.2775	all exons are deleted.
ENST00000649326.6655	all exons are deleted.
ENST00000649326.7860	all exons are deleted.
ENST00000649326.8625	all exons are deleted.
ENST00000649326.9574	all exons are deleted.
ENST00000649326.10921	all exons are deleted.
ENST00000649326.12026	all exons are deleted.
ENST00000649326.12680	all exons are deleted.
ENST00000649326.13243	all exons are deleted.
ENST00000649326.13380	all exons are deleted.
ENST00000649326.15778	all exons are deleted.
ENST00000649326.25522	all exons are deleted.
ENST00000649326.30246	all exons are deleted.
ENST00000649326.34061	all exons are deleted.
ENST00000649326.36501	all exons are deleted.
ENST00000649326.36519	all exons are deleted.
ENST00000649326.37019	all exons are deleted.
ENST00000649326.47498	all exons are deleted.
ENST00000649326.55770	all exons are deleted.
ENST00000649326.60507	all exons are deleted.
ENST00000649326.61484	all exons are deleted.
ENST00000649326.66804	all exons are deleted.
ENST00000649326.68285	all exons are deleted.
ENST00000649326.69663	all exons are deleted.
ENST00000649326.74002	all exons are deleted.
ENST00000649326.75105	all exons are deleted.
ENST00000649326.75273	all exons are deleted.
ENST00000649326.76976	all exons are deleted.
ENST00000649326.78888	all exons are deleted.
ENST00000649326.86148	all exons are deleted.
ENST00000649326.86320	all exons are deleted.
ENST00000649326.92200	all exons are deleted.
ENST00000649326.93825	all exons are deleted.
ENST00000649326.94647	all exons are deleted.
ENST00000649326.95186	all exons are deleted.
ENST00000649326.95623	all exons are deleted.
ENST00000649326.96063	all exons are deleted.
ENST00000649326.98246	all exons are deleted.
ENST00000649326.100537	all exons are deleted.
ENST00000649326.101577	all exons are deleted.
ENST00000649326.103776	all exons are deleted.
ENST00000649326.113103	all exons are deleted.
ENST00000649326.115902	all exons are deleted.
ENST00000649326.119781	all exons are deleted.
ENST00000649326.122772	all exons are deleted.
ENST00000649326.126341	all exons are deleted.
ENST00000649326.127355	all exons are deleted.
ENST00000649326.127509	all exons are deleted.
ENST00000649326.127872	all exons are deleted.
ENST00000649326.129412	all exons are deleted.
ENST00000649326.131126	all exons are deleted.
ENST00000649326.136644	all exons are deleted.
ENST00000649326.137188	all exons are deleted.
ENST00000217188.645628	all exons are deleted.
ENST00000217188.1097553	all exons are deleted.
ENST00000543365.1108288	all exons are deleted.
ENST00000333385.198	all exons are deleted.
ENST00000393937.1018607	all exons are deleted.
ENST00000393937.1158556	all exons are deleted.
ENST00000393937.1410923	all exons are deleted.
ENST00000397147.34635	all exons are deleted.
ENST00000397147.47894	all exons are deleted.
ENST00000397147.113110	all exons are deleted.
ENST00000397147.139030	all exons are deleted.
ENST00000397147.748292	all exons are deleted.
ENST00000397147.1020366	all exons are deleted.
ENST00000380045.16012	all exons are deleted.
ENST00000487179.12	all exons are deleted.
ENST00000487179.10294	all exons are deleted.
ENST00000487179.632183	all exons are deleted.
ENST00000487179.795601	all exons are deleted.
ENST00000487179.255378	all exons are deleted.
ENST00000487179.303961	all exons are deleted.
ENST00000487179.319040	all exons are deleted.
ENST00000487179.376728	all exons are deleted.
ENST00000487179.749119	all exons are deleted.
ENST00000401053.38	all exons are deleted.
ENST00000401053.2983	all exons are deleted.
ENST00000401053.5859	all exons are deleted.
ENST00000401053.26149	all exons are deleted.
ENST00000401053.30864	all exons are deleted.
ENST00000401053.36965	all exons are deleted.
ENST00000401053.63572	all exons are deleted.
ENST00000401053.73745	all exons are deleted.
ENST00000401053.90580	all exons are deleted.
ENST00000401053.95637	all exons are deleted.
ENST00000401053.99425	all exons are deleted.
ENST00000401053.112890	all exons are deleted.
ENST00000401053.246613	all exons are deleted.
ENST00000401053.460425	all exons are deleted.
ENST00000401053.677061	all exons are deleted.
ENST00000401053.779323	all exons are deleted.
ENST00000401053.895434	all exons are deleted.
ENST00000368654.23522	all exons are deleted.
ENST00000368654.27903	all exons are deleted.
ENST00000368654.42597	all exons are deleted.
ENST00000368654.45500	all exons are deleted.
ENST00000368654.99047	all exons are deleted.
ENST00000368654.111114	all exons are deleted.
ENST00000368654.134385	all exons are deleted.
ENST00000368654.218091	all exons are deleted.
ENST00000368654.232344	all exons are deleted.
ENST00000368654.350039	all exons are deleted.
ENST00000368654.448760	all exons are deleted.
ENST00000368654.471140	all exons are deleted.
ENST00000368654.544920	all exons are deleted.
ENST00000368654.692338	all exons are deleted.
ENST00000368654.709505	all exons are deleted.
ENST00000368654.899528	all exons are deleted.
ENST00000368654.962089	all exons are deleted.
ENST00000368654.1095597	all exons are deleted.
ENST00000368654.1380865	all exons are deleted.
ENST00000368654.1394947	all exons are deleted.
ENST00000291860.27205	all exons are deleted.
ENST00000397368.5	all exons are deleted.
ENST00000259881.74	all exons are deleted.
ENST00000343139.1230112	all exons are deleted.
ENST00000407951.5186	all exons are deleted.
ENST00000407951.240673	all exons are deleted.
ENST00000407951.1117298	all exons are deleted.
ENST00000308521.70	all exons are deleted.
ENST00000481345.190	all exons are deleted.
ENST00000312017.158906	all exons are deleted.
ENST00000312017.194258	all exons are deleted.
ENST00000621645.435761	all exons are deleted.
ENST00000304236.8	all exons are deleted.
ENST00000304236.6500	all exons are deleted.
ENST00000359315.22852	all exons are deleted.
ENST00000359315.60730	all exons are deleted.
ENST00000359315.72191	all exons are deleted.
ENST00000359315.98399	all exons are deleted.
ENST00000359315.258670	all exons are deleted.
ENST00000359315.274596	all exons are deleted.
ENST00000359315.445793	all exons are deleted.
ENST00000359315.681728	all exons are deleted.
ENST00000359315.1227938	all exons are deleted.
ENST00000517471.127	all exons are deleted.
ENST00000406638.239755	all exons are deleted.
ENST00000406638.837445	all exons are deleted.
ENST00000406638.1152715	all exons are deleted.
ENST00000546243.1166848	all exons are deleted.
ENST00000436171.46	all exons are deleted.
ENST00000338555.22410	all exons are deleted.
ENST00000338555.62324	all exons are deleted.
ENST00000338555.271111	all exons are deleted.
ENST00000338555.30873	all exons are deleted.
ENST00000338555.44739	all exons are deleted.
ENST00000338555.149216	all exons are deleted.
ENST00000338555.246065	all exons are deleted.
ENST00000338555.313523	all exons are deleted.
ENST00000338555.407290	all exons are deleted.
ENST00000338555.677205	all exons are deleted.
ENST00000338555.796627	all exons are deleted.
ENST00000338555.846165	all exons are deleted.
ENST00000338555.917860	all exons are deleted.
ENST00000338555.1209045	all exons are deleted.
ENST00000338555.1432913	all exons are deleted.
ENST00000348231.38	all exons are deleted.
ENST00000638842.4	all exons are deleted.
ENST00000378150.31	all exons are deleted.
ENST00000313040.38	all exons are deleted.
ENST00000313040.870014	all exons are deleted.
ENST00000419165.8	all exons are deleted.
ENST00000419165.17	all exons are deleted.
ENST00000526812.13425	all exons are deleted.
ENST00000526812.126845	all exons are deleted.
ENST00000526812.6699	all exons are deleted.
ENST00000526812.207939	all exons are deleted.
ENST00000526812.356697	all exons are deleted.
ENST00000526812.1003000	all exons are deleted.
ENST00000450525.1166848	all exons are deleted.
ENST00000373371.369370	all exons are deleted.
ENST00000373371.468843	all exons are deleted.
ENST00000373371.506924	all exons are deleted.
ENST00000373371.513595	all exons are deleted.
ENST00000373371.782184	all exons are deleted.
ENST00000373371.917950	all exons are deleted.
ENST00000373371.1252105	all exons are deleted.
ENST00000373371.1302850	all exons are deleted.
ENST00000376531.38	all exons are deleted.
ENST00000530464.187959	all exons are deleted.
ENST00000291901.1355095	all exons are deleted.
ENST00000589117.38	all exons are deleted.
ENST00000589117.3484	all exons are deleted.
ENST00000589117.4741	all exons are deleted.
ENST00000589117.5873	all exons are deleted.
ENST00000589117.7211	all exons are deleted.
ENST00000589117.8211	all exons are deleted.
ENST00000589117.8925	all exons are deleted.
ENST00000589117.9595	all exons are deleted.
ENST00000589117.9728	all exons are deleted.
ENST00000589117.9898	all exons are deleted.
ENST00000589117.10143	all exons are deleted.
ENST00000589117.10432	all exons are deleted.
ENST00000589117.11250	all exons are deleted.
ENST00000589117.11279	all exons are deleted.
ENST00000589117.11934	all exons are deleted.
ENST00000589117.13242	all exons are deleted.
ENST00000589117.13768	all exons are deleted.
ENST00000589117.14503	all exons are deleted.
ENST00000589117.18157	all exons are deleted.
ENST00000589117.18602	all exons are deleted.
ENST00000589117.19403	all exons are deleted.
ENST00000589117.19444	all exons are deleted.
ENST00000589117.19759	all exons are deleted.
ENST00000589117.22164	all exons are deleted.
ENST00000589117.22967	all exons are deleted.
ENST00000589117.23760	all exons are deleted.
ENST00000589117.26498	all exons are deleted.
ENST00000589117.27449	all exons are deleted.
ENST00000589117.28762	all exons are deleted.
ENST00000589117.30445	all exons are deleted.
ENST00000589117.31824	all exons are deleted.
ENST00000589117.32127	all exons are deleted.
ENST00000589117.34514	all exons are deleted.
ENST00000589117.34568	all exons are deleted.
ENST00000589117.35085	all exons are deleted.
ENST00000589117.35362	all exons are deleted.
ENST00000589117.35556	all exons are deleted.
ENST00000589117.37105	all exons are deleted.
ENST00000589117.37832	all exons are deleted.
ENST00000589117.38472	all exons are deleted.
ENST00000589117.39952	all exons are deleted.
ENST00000589117.41504	all exons are deleted.
ENST00000589117.41594	all exons are deleted.
ENST00000589117.46634	all exons are deleted.
ENST00000589117.48528	all exons are deleted.
ENST00000589117.49465	all exons are deleted.
ENST00000589117.50988	all exons are deleted.
ENST00000589117.52563	all exons are deleted.
ENST00000589117.53671	all exons are deleted.
ENST00000589117.55429	all exons are deleted.
ENST00000589117.59563	all exons are deleted.
ENST00000589117.61953	all exons are deleted.
ENST00000589117.62141	all exons are deleted.
ENST00000589117.62605	all exons are deleted.
ENST00000589117.64092	all exons are deleted.
ENST00000589117.68113	all exons are deleted.
ENST00000589117.68400	all exons are deleted.
ENST00000589117.71216	all exons are deleted.
ENST00000589117.71318	all exons are deleted.
ENST00000589117.71365	all exons are deleted.
ENST00000589117.72322	all exons are deleted.
ENST00000589117.73119	all exons are deleted.
ENST00000589117.73140	all exons are deleted.
ENST00000589117.77030	all exons are deleted.
ENST00000589117.77916	all exons are deleted.
ENST00000589117.77924	all exons are deleted.
ENST00000589117.87070	all exons are deleted.
ENST00000589117.88150	all exons are deleted.
ENST00000589117.89375	all exons are deleted.
ENST00000589117.94439	all exons are deleted.
ENST00000589117.95123	all exons are deleted.
ENST00000589117.97174	all exons are deleted.
ENST00000589117.121993	all exons are deleted.
ENST00000589117.124059	all exons are deleted.
ENST00000589117.130275	all exons are deleted.
ENST00000589117.132477	all exons are deleted.
ENST00000589117.136422	all exons are deleted.
ENST00000588525.131	all exons are deleted.
ENST00000220166.583254	all exons are deleted.
ENST00000220166.898307	all exons are deleted.
ENST00000261622.228764	all exons are deleted.
ENST00000261622.769238	all exons are deleted.
ENST00000261622.1322547	all exons are deleted.
ENST00000368093.111	all exons are deleted.
ENST00000366485.967006	all exons are deleted.
ENST00000366485.509096	all exons are deleted.
ENST00000366485.907916	all exons are deleted.
ENST00000354919.31	all exons are deleted.
ENST00000526838.841980	all exons are deleted.
ENST00000221515.95	all exons are deleted.
ENST00000434815.13	all exons are deleted.
ENST00000305899.278318	all exons are deleted.
ENST00000305899.592347	all exons are deleted.
ENST00000305899.648208	all exons are deleted.
ENST00000273986.471867	all exons are deleted.
ENST00000520509.1273371	all exons are deleted.
ENST00000543859.2721	all exons are deleted.
ENST00000404984.138	all exons are deleted.
ENST00000396219.82	all exons are deleted.
ENST00000378633.15442	all exons are deleted.
ENST00000651952.1289232	all exons are deleted.
ENST00000461209.612542	all exons are deleted.
ENST00000461209.709289	all exons are deleted.
ENST00000461209.1272171	all exons are deleted.
ENST00000420798.295718	all exons are deleted.
ENST00000420798.1266502	all exons are deleted.
ENST00000366487.44818	all exons are deleted.
ENST00000366487.57053	all exons are deleted.
ENST00000356929.437237	all exons are deleted.
ENST00000561293.26998	all exons are deleted.
ENST00000561293.41427	all exons are deleted.
ENST00000561293.47539	all exons are deleted.
ENST00000561293.74080	all exons are deleted.
ENST00000561293.118124	all exons are deleted.
ENST00000561293.156576	all exons are deleted.
ENST00000561293.221560	all exons are deleted.
ENST00000561293.243349	all exons are deleted.
ENST00000561293.265622	all exons are deleted.
ENST00000561293.310079	all exons are deleted.
ENST00000561293.317493	all exons are deleted.
ENST00000561293.320107	all exons are deleted.
ENST00000561293.353039	all exons are deleted.
ENST00000561293.372327	all exons are deleted.
ENST00000561293.376826	all exons are deleted.
ENST00000561293.388871	all exons are deleted.
ENST00000561293.393169	all exons are deleted.
ENST00000561293.433403	all exons are deleted.
ENST00000561293.547059	all exons are deleted.
ENST00000561293.601316	all exons are deleted.
ENST00000561293.616660	all exons are deleted.
ENST00000561293.616808	all exons are deleted.
ENST00000561293.622539	all exons are deleted.
ENST00000561293.624616	all exons are deleted.
ENST00000561293.649247	all exons are deleted.
ENST00000561293.658117	all exons are deleted.
ENST00000561293.664989	all exons are deleted.
ENST00000561293.678547	all exons are deleted.
ENST00000561293.706913	all exons are deleted.
ENST00000561293.728265	all exons are deleted.
ENST00000561293.747101	all exons are deleted.
ENST00000561293.752694	all exons are deleted.
ENST00000561293.764162	all exons are deleted.
ENST00000561293.764776	all exons are deleted.
ENST00000561293.775088	all exons are deleted.
ENST00000561293.783773	all exons are deleted.
ENST00000561293.831324	all exons are deleted.
ENST00000561293.840779	all exons are deleted.
ENST00000561293.845817	all exons are deleted.
ENST00000561293.862950	all exons are deleted.
ENST00000561293.869442	all exons are deleted.
ENST00000561293.870507	all exons are deleted.
ENST00000561293.874916	all exons are deleted.
ENST00000561293.875156	all exons are deleted.
ENST00000561293.883158	all exons are deleted.
ENST00000561293.888986	all exons are deleted.
ENST00000561293.896143	all exons are deleted.
ENST00000561293.903661	all exons are deleted.
ENST00000561293.907977	all exons are deleted.
ENST00000561293.918282	all exons are deleted.
ENST00000561293.924983	all exons are deleted.
ENST00000561293.941114	all exons are deleted.
ENST00000561293.948318	all exons are deleted.
ENST00000561293.952681	all exons are deleted.
ENST00000561293.955037	all exons are deleted.
ENST00000561293.961667	all exons are deleted.
ENST00000561293.970104	all exons are deleted.
ENST00000561293.976006	all exons are deleted.
ENST00000561293.980238	all exons are deleted.
ENST00000561293.986938	all exons are deleted.
ENST00000561293.1007002	all exons are deleted.
ENST00000561293.1007621	all exons are deleted.
ENST00000561293.1017951	all exons are deleted.
ENST00000561293.1039843	all exons are deleted.
ENST00000561293.1058579	all exons are deleted.
ENST00000561293.1060069	all exons are deleted.
