ENST00000614127.29619	all exons are deleted.
ENST00000614127.67599	all exons are deleted.
ENST00000614127.98205	all exons are deleted.
ENST00000614127.150836	all exons are deleted.
ENST00000614127.232173	all exons are deleted.
ENST00000614127.234140	all exons are deleted.
ENST00000614127.234455	all exons are deleted.
ENST00000614127.77019	all exons are deleted.
ENST00000614127.115296	all exons are deleted.
ENST00000614127.148164	all exons are deleted.
ENST00000614127.174273	all exons are deleted.
ENST00000614127.177466	all exons are deleted.
ENST00000614127.271304	all exons are deleted.
ENST00000640302.5176	all exons are deleted.
ENST00000640302.29069	all exons are deleted.
ENST00000336411.126540	all exons are deleted.
ENST00000336411.177035	all exons are deleted.
ENST00000380367.13059	all exons are deleted.
ENST00000370278.192492	all exons are deleted.
ENST00000409543.259660	all exons are deleted.
ENST00000333437.24	all exons are deleted.
ENST00000620320.31557	all exons are deleted.
ENST00000532411.2278	all exons are deleted.
ENST00000304905.24	all exons are deleted.
ENST00000467003.69156	all exons are deleted.
ENST00000486333.8	all exons are deleted.
ENST00000397550.181997	all exons are deleted.
ENST00000434992.2	all exons are deleted.
ENST00000434992.4134	all exons are deleted.
ENST00000456283.2532	all exons are deleted.
ENST00000456283.2892	all exons are deleted.
ENST00000456283.7943	all exons are deleted.
ENST00000456283.2995	all exons are deleted.
ENST00000456283.26913	all exons are deleted.
ENST00000456283.77840	all exons are deleted.

ENST00000396133.114494	all exons are deleted.
ENST00000334564.48	all exons are deleted.
ENST00000286479.94	all exons are deleted.
ENST00000286479.116	all exons are deleted.
ENST00000548125.194758	all exons are deleted.
ENST00000520753.113556	all exons are deleted.
ENST00000600213.3	all exons are deleted.
ENST00000309758.36	all exons are deleted.
ENST00000629496.267018	all exons are deleted.
ENST00000533400.27	all exons are deleted.
ENST00000353205.10766	all exons are deleted.
ENST00000642123.59098	all exons are deleted.
ENST00000674825.14	all exons are deleted.
ENST00000651253.259338	all exons are deleted.
ENST00000323289.80582	all exons are deleted.
ENST00000243286.164751	all exons are deleted.
ENST00000419617.256417	all exons are deleted.
ENST00000354597.3543	all exons are deleted.
ENST00000534411.27	all exons are deleted.
ENST00000623991.16834	all exons are deleted.
ENST00000553795.18862	all exons are deleted.
ENST00000643448.80582	all exons are deleted.
ENST00000338230.48	all exons are deleted.
ENST00000338230.100	all exons are deleted.
ENST00000338230.4864	all exons are deleted.
ENST00000338230.760	all exons are deleted.
ENST00000338230.3187	all exons are deleted.
ENST00000338230.3993	all exons are deleted.
ENST00000338230.8081	all exons are deleted.
ENST00000338230.21181	all exons are deleted.
ENST00000338230.5928	all exons are deleted.
ENST00000338230.65733	all exons are deleted.
ENST00000338230.264493	all exons are deleted.
ENST00000614120.2	all exons are deleted.
ENST00000641400.36	all exons are deleted.
ENST00000641400.31761	all exons are deleted.
ENST00000294829.36	all exons are deleted.
ENST00000389362.22	all exons are deleted.
ENST00000389362.32781	all exons are deleted.
ENST00000303415.65301	all exons are deleted.
ENST00000303415.70961	all exons are deleted.
ENST00000303415.262051	all exons are deleted.
ENST00000511833.25031	all exons are deleted.
ENST00000511833.26810	all exons are deleted.
ENST00000511833.32706	all exons are deleted.
ENST00000511833.32856	all exons are deleted.
ENST00000511833.34796	all exons are deleted.
ENST00000511833.42811	all exons are deleted.
ENST00000511833.183429	all exons are deleted.
ENST00000382692.42	all exons are deleted.
ENST00000357495.9	all exons are deleted.
ENST00000530447.94	all exons are deleted.
ENST00000530447.1610	all exons are deleted.
ENST00000507450.176079	all exons are deleted.
ENST00000641432.17039	all exons are deleted.
ENST00000467614.8	all exons are deleted.
ENST00000370563.5699	all exons are deleted.
ENST00000370563.18508	all exons are deleted.
ENST00000451195.31772	all exons are deleted.
ENST00000672575.34439	all exons are deleted.
ENST00000672575.48980	all exons are deleted.
ENST00000672575.71691	all exons are deleted.
ENST00000355843.87831	all exons are deleted.
ENST00000355843.96175	all exons are deleted.
ENST00000355843.350	all exons are deleted.
ENST00000641238.16834	all exons are deleted.
ENST00000449561.127157	all exons are deleted.
ENST00000449561.185405	all exons are deleted.
ENST00000449561.227715	all exons are deleted.
ENST00000673965.69149	all exons are deleted.
ENST00000420699.6045	all exons are deleted.
ENST00000420699.7765	all exons are deleted.
ENST00000420699.20180	all exons are deleted.
ENST00000420699.30171	all exons are deleted.
ENST00000520153.113556	all exons are deleted.
ENST00000623691.60146	all exons are deleted.
ENST00000646122.267018	all exons are deleted.
ENST00000332857.134806	all exons are deleted.
ENST00000610300.102135	all exons are deleted.
ENST00000610300.133266	all exons are deleted.
ENST00000610300.203148	all exons are deleted.
ENST00000610300.206314	all exons are deleted.
ENST00000610300.221384	all exons are deleted.
ENST00000610300.225004	all exons are deleted.
ENST00000610300.232458	all exons are deleted.
ENST00000610300.274057	all exons are deleted.
ENST00000610300.163781	all exons are deleted.
ENST00000334668.110469	all exons are deleted.
ENST00000334668.118499	all exons are deleted.
ENST00000334668.139786	all exons are deleted.
ENST00000334668.248309	all exons are deleted.
ENST00000334668.257836	all exons are deleted.
ENST00000334668.258724	all exons are deleted.
ENST00000311148.37	all exons are deleted.
ENST00000271526.82425	all exons are deleted.
ENST00000359621.29343	all exons are deleted.
ENST00000434325.23664	all exons are deleted.
ENST00000333822.19923	all exons are deleted.
ENST00000333822.21969	all exons are deleted.
ENST00000333822.9566	all exons are deleted.
ENST00000333822.13303	all exons are deleted.
ENST00000333822.35856	all exons are deleted.
ENST00000333822.126904	all exons are deleted.
ENST00000333822.192495	all exons are deleted.
ENST00000333822.219307	all exons are deleted.
ENST00000333822.261750	all exons are deleted.
ENST00000519940.113556	all exons are deleted.
ENST00000317965.193	all exons are deleted.
ENST00000239450.41	all exons are deleted.
ENST00000239450.137577	all exons are deleted.
ENST00000239450.148524	all exons are deleted.
ENST00000239450.171607	all exons are deleted.
ENST00000239450.176370	all exons are deleted.
ENST00000343979.196632	all exons are deleted.
ENST00000432233.25948	all exons are deleted.
ENST00000382314.3811	all exons are deleted.
ENST00000446723.54240	all exons are deleted.
ENST00000446723.58040	all exons are deleted.
ENST00000446723.77498	all exons are deleted.
ENST00000231137.41	all exons are deleted.
ENST00000304060.61	all exons are deleted.
ENST00000304060.3141	all exons are deleted.
ENST00000304060.16088	all exons are deleted.
ENST00000612867.213551	all exons are deleted.
ENST00000612867.250631	all exons are deleted.
ENST00000391417.95262	all exons are deleted.
ENST00000368780.45334	all exons are deleted.
ENST00000617061.23416	all exons are deleted.
ENST00000354952.40796	all exons are deleted.
ENST00000354952.87965	all exons are deleted.
ENST00000528372.27823	all exons are deleted.
ENST00000368152.36	all exons are deleted.
ENST00000368152.31761	all exons are deleted.
ENST00000319908.5903	all exons are deleted.
ENST00000262960.106057	all exons are deleted.
ENST00000441025.10	all exons are deleted.
ENST00000391354.11996	all exons are deleted.
ENST00000360675.48	all exons are deleted.
ENST00000599962.33	all exons are deleted.
ENST00000406890.8	all exons are deleted.
ENST00000391733.54437	all exons are deleted.
ENST00000391733.58442	all exons are deleted.
ENST00000391733.175839	all exons are deleted.
ENST00000391733.213647	all exons are deleted.
ENST00000483273.1	all exons are deleted.
ENST00000391403.14	all exons are deleted.
ENST00000333151.6	all exons are deleted.
ENST00000333151.222876	all exons are deleted.
ENST00000333151.206502	all exons are deleted.
ENST00000333151.245413	all exons are deleted.
ENST00000333151.246239	all exons are deleted.
ENST00000333151.60904	all exons are deleted.
ENST00000333151.44161	all exons are deleted.
ENST00000333151.75437	all exons are deleted.
ENST00000647769.385	all exons are deleted.
ENST00000254321.195447	all exons are deleted.
ENST00000443060.80021	all exons are deleted.
ENST00000382867.3030	all exons are deleted.
ENST00000641093.12984	all exons are deleted.
ENST00000398564.46772	all exons are deleted.
ENST00000398564.57892	all exons are deleted.
ENST00000398564.58187	all exons are deleted.
ENST00000398564.62782	all exons are deleted.
ENST00000541522.108525	all exons are deleted.
ENST00000613167.122003	all exons are deleted.
ENST00000376006.2	all exons are deleted.
ENST00000376006.7284	all exons are deleted.
ENST00000613157.100074	all exons are deleted.
ENST00000613157.147868	all exons are deleted.
ENST00000613157.195984	all exons are deleted.
ENST00000652214.214805	all exons are deleted.
ENST00000397406.259660	all exons are deleted.

ENST00000598800.106057	all exons are deleted.
ENST00000398696.13232	all exons are deleted.
ENST00000437936.48	all exons are deleted.
ENST00000437936.100	all exons are deleted.
ENST00000622506.184705	all exons are deleted.
ENST00000319760.3697	all exons are deleted.
ENST00000319760.3698	all exons are deleted.
ENST00000381901.123710	all exons are deleted.
ENST00000598335.542	all exons are deleted.
ENST00000598335.89688	all exons are deleted.
ENST00000535353.189114	all exons are deleted.
ENST00000345866.127157	all exons are deleted.
ENST00000345866.227715	all exons are deleted.
ENST00000366592.96419	all exons are deleted.
ENST00000595687.210668	all exons are deleted.
ENST00000396854.72013	all exons are deleted.
ENST00000669516.49548	all exons are deleted.
ENST00000669516.60156	all exons are deleted.
ENST00000641896.17	all exons are deleted.
ENST00000641896.1162	all exons are deleted.
ENST00000641896.13335	all exons are deleted.
ENST00000590949.45570	all exons are deleted.
ENST00000369682.109883	all exons are deleted.
ENST00000546254.22	all exons are deleted.
ENST00000546254.32781	all exons are deleted.
ENST00000380030.77606	all exons are deleted.
ENST00000380030.79002	all exons are deleted.
ENST00000380030.122769	all exons are deleted.
ENST00000643483.244722	all exons are deleted.
ENST00000643483.255726	all exons are deleted.
ENST00000458705.12878	all exons are deleted.
ENST00000458705.51420	all exons are deleted.
ENST00000376806.182945	all exons are deleted.
ENST00000343433.10110	all exons are deleted.
ENST00000323770.1	all exons are deleted.
ENST00000323770.19873	all exons are deleted.
ENST00000323770.9160	all exons are deleted.
ENST00000323770.84552	all exons are deleted.
ENST00000323770.7041	all exons are deleted.
ENST00000323770.10097	all exons are deleted.
ENST00000330590.42	all exons are deleted.
ENST00000543253.4233	all exons are deleted.
ENST00000456543.184705	all exons are deleted.
ENST00000342868.222	all exons are deleted.
ENST00000527080.385	all exons are deleted.
ENST00000527080.872109	all exons are deleted.
ENST00000367360.26	all exons are deleted.
ENST00000652648.1	all exons are deleted.
ENST00000400085.89461	all exons are deleted.
ENST00000310125.2	all exons are deleted.
ENST00000545676.29754	all exons are deleted.
ENST00000545676.34803	all exons are deleted.
ENST00000382333.17613	all exons are deleted.
ENST00000601808.142688	all exons are deleted.
ENST00000221265.204396	all exons are deleted.
ENST00000479265.26	all exons are deleted.
ENST00000276127.2	all exons are deleted.
ENST00000418871.760	all exons are deleted.
ENST00000418871.3993	all exons are deleted.
ENST00000418871.40874	all exons are deleted.
ENST00000310194.24000	all exons are deleted.
ENST00000612031.23416	all exons are deleted.
ENST00000397732.26805	all exons are deleted.
ENST00000397732.32244	all exons are deleted.
ENST00000396862.197238	all exons are deleted.
ENST00000370659.25	all exons are deleted.
ENST00000391413.40554	all exons are deleted.
ENST00000361567.30877	all exons are deleted.
ENST00000361567.38621	all exons are deleted.
ENST00000361567.44374	all exons are deleted.
ENST00000361567.171339	all exons are deleted.
ENST00000361567.203084	all exons are deleted.
ENST00000296277.3	all exons are deleted.
ENST00000555360.253484	all exons are deleted.
ENST00000613969.102135	all exons are deleted.
ENST00000613969.133266	all exons are deleted.
ENST00000613969.203148	all exons are deleted.
ENST00000613969.206314	all exons are deleted.
ENST00000613969.221384	all exons are deleted.
ENST00000613969.225004	all exons are deleted.
ENST00000613969.232458	all exons are deleted.
ENST00000613969.163781	all exons are deleted.
ENST00000402377.71545	all exons are deleted.
ENST00000402377.88574	all exons are deleted.
ENST00000402377.118683	all exons are deleted.
ENST00000641665.590	all exons are deleted.
ENST00000547628.12888	all exons are deleted.
ENST00000619635.2	all exons are deleted.
ENST00000619635.1317	all exons are deleted.
ENST00000046640.69149	all exons are deleted.
ENST00000448984.31	all exons are deleted.
ENST00000322487.240789	all exons are deleted.
ENST00000399794.1	all exons are deleted.
ENST00000302312.21146	all exons are deleted.
ENST00000641897.82365	all exons are deleted.
ENST00000602548.2	all exons are deleted.
ENST00000449290.17	all exons are deleted.
ENST00000534668.224612	all exons are deleted.
ENST00000562196.6789	all exons are deleted.
ENST00000562196.7199	all exons are deleted.
ENST00000562196.7311	all exons are deleted.
ENST00000562196.26362	all exons are deleted.
ENST00000562196.32634	all exons are deleted.
ENST00000562196.68867	all exons are deleted.
ENST00000562196.85384	all exons are deleted.
ENST00000562196.128704	all exons are deleted.
ENST00000641027.11101	all exons are deleted.
ENST00000641027.32150	all exons are deleted.
ENST00000373358.7278	all exons are deleted.
ENST00000532254.63943	all exons are deleted.
ENST00000532254.213340	all exons are deleted.
ENST00000328314.22	all exons are deleted.
ENST00000328314.3199	all exons are deleted.
ENST00000533791.24	all exons are deleted.
ENST00000304639.3131	all exons are deleted.
ENST00000304639.1380	all exons are deleted.
ENST00000304639.872326	all exons are deleted.
ENST00000313447.17	all exons are deleted.
ENST00000313447.590	all exons are deleted.
ENST00000434130.114869	all exons are deleted.
ENST00000434130.151467	all exons are deleted.
ENST00000524835.72013	all exons are deleted.
ENST00000346401.91541	all exons are deleted.
ENST00000391621.24907	all exons are deleted.
ENST00000391621.134479	all exons are deleted.
ENST00000391621.145959	all exons are deleted.
ENST00000427512.15432	all exons are deleted.
ENST00000427512.47132	all exons are deleted.
ENST00000427512.68633	all exons are deleted.
ENST00000427512.79414	all exons are deleted.
ENST00000427512.262289	all exons are deleted.
ENST00000535214.2	all exons are deleted.
ENST00000625105.193	all exons are deleted.
ENST00000625105.1715	all exons are deleted.
ENST00000354419.80021	all exons are deleted.
ENST00000377154.6	all exons are deleted.
ENST00000377154.1593	all exons are deleted.
ENST00000625019.260338	all exons are deleted.
ENST00000367811.73812	all exons are deleted.
ENST00000368751.1	all exons are deleted.
ENST00000399988.204638	all exons are deleted.
ENST00000424776.2	all exons are deleted.
ENST00000369046.111292	all exons are deleted.
ENST00000369046.127499	all exons are deleted.
ENST00000369046.150324	all exons are deleted.
ENST00000636986.13918	all exons are deleted.
ENST00000398027.5722	all exons are deleted.
ENST00000602297.96973	all exons are deleted.
ENST00000602297.259881	all exons are deleted.
ENST00000618487.218294	all exons are deleted.
ENST00000610435.25	all exons are deleted.
ENST00000610435.25029	all exons are deleted.
ENST00000369373.76730	all exons are deleted.
ENST00000369373.79907	all exons are deleted.
ENST00000369373.31865	all exons are deleted.
ENST00000383329.255374	all exons are deleted.
ENST00000399703.22635	all exons are deleted.
ENST00000399703.27570	all exons are deleted.
ENST00000399703.35398	all exons are deleted.
ENST00000399703.64040	all exons are deleted.
ENST00000399703.91310	all exons are deleted.
ENST00000423738.73631	all exons are deleted.
ENST00000368723.36	all exons are deleted.
ENST00000217999.23516	all exons are deleted.
ENST00000217999.216219	all exons are deleted.
ENST00000376802.182945	all exons are deleted.
ENST00000376802.220282	all exons are deleted.
ENST00000376802.252850	all exons are deleted.
ENST00000376802.7950	all exons are deleted.
ENST00000394949.17306	all exons are deleted.
ENST00000547242.194758	all exons are deleted.
ENST00000605484.66008	all exons are deleted.
ENST00000605484.103752	all exons are deleted.
ENST00000461153.6045	all exons are deleted.
ENST00000461153.7765	all exons are deleted.
ENST00000461153.20180	all exons are deleted.
ENST00000461153.30171	all exons are deleted.
ENST00000461153.39914	all exons are deleted.
ENST00000461153.46655	all exons are deleted.
ENST00000328942.13059	all exons are deleted.
ENST00000612813.206565	all exons are deleted.
ENST00000296273.26022	all exons are deleted.
ENST00000609879.29999	all exons are deleted.
ENST00000609879.86189	all exons are deleted.
ENST00000409602.20811	all exons are deleted.
ENST00000409602.20951	all exons are deleted.
ENST00000409602.26356	all exons are deleted.
ENST00000409602.64177	all exons are deleted.
ENST00000409602.96265	all exons are deleted.

ENST00000316105.41	all exons are deleted.
ENST00000398631.4791	all exons are deleted.
ENST00000382679.42	all exons are deleted.
ENST00000341493.27	all exons are deleted.
ENST00000619219.32304	all exons are deleted.
ENST00000238651.37	all exons are deleted.
ENST00000155093.74020	all exons are deleted.
ENST00000221138.255886	all exons are deleted.
ENST00000543226.100	all exons are deleted.
ENST00000543226.729	all exons are deleted.
ENST00000543226.4012	all exons are deleted.
ENST00000543226.12670	all exons are deleted.
ENST00000543226.15097	all exons are deleted.
ENST00000543226.44439	all exons are deleted.
ENST00000368146.36	all exons are deleted.
ENST00000378122.41	all exons are deleted.
ENST00000378122.50722	all exons are deleted.
ENST00000625837.267018	all exons are deleted.
ENST00000625837.10263	all exons are deleted.
ENST00000369159.1	all exons are deleted.
ENST00000369159.2297	all exons are deleted.
ENST00000369159.24648	all exons are deleted.
ENST00000369159.141667	all exons are deleted.
ENST00000369159.177623	all exons are deleted.
ENST00000369159.141675	all exons are deleted.
ENST00000641211.193	all exons are deleted.
ENST00000641211.19277	all exons are deleted.
ENST00000310522.96987	all exons are deleted.
ENST00000254853.274	all exons are deleted.
ENST00000254853.83	all exons are deleted.
ENST00000562522.36974	all exons are deleted.
ENST00000356526.10734	all exons are deleted.
ENST00000399736.218675	all exons are deleted.
ENST00000537935.2271	all exons are deleted.
ENST00000537935.13335	all exons are deleted.
ENST00000537935.15188	all exons are deleted.
ENST00000373111.2	all exons are deleted.
ENST00000377747.11321	all exons are deleted.
ENST00000322434.5875	all exons are deleted.
ENST00000321545.169082	all exons are deleted.
ENST00000380753.49	all exons are deleted.
ENST00000456448.58657	all exons are deleted.
ENST00000454856.21778	all exons are deleted.
ENST00000454856.28447	all exons are deleted.
ENST00000454856.181801	all exons are deleted.
ENST00000277526.10	all exons are deleted.
ENST00000400103.27984	all exons are deleted.
ENST00000400103.31800	all exons are deleted.
ENST00000423893.184705	all exons are deleted.
ENST00000242310.10	all exons are deleted.
ENST00000242310.69	all exons are deleted.
ENST00000675857.5903	all exons are deleted.
ENST00000436446.9	all exons are deleted.
ENST00000641486.17	all exons are deleted.
ENST00000455270.3	all exons are deleted.
ENST00000431716.24	all exons are deleted.
ENST00000383695.11025	all exons are deleted.
ENST00000379665.22	all exons are deleted.
ENST00000379665.3199	all exons are deleted.
ENST00000666315.120449	all exons are deleted.
ENST00000228811.22	all exons are deleted.
ENST00000228811.6204	all exons are deleted.
ENST00000399992.204638	all exons are deleted.
ENST00000361713.2879	all exons are deleted.
ENST00000361713.9609	all exons are deleted.
ENST00000361713.15556	all exons are deleted.
ENST00000361713.15963	all exons are deleted.
ENST00000361713.17796	all exons are deleted.
ENST00000361713.24722	all exons are deleted.
ENST00000361713.24788	all exons are deleted.
ENST00000361713.25351	all exons are deleted.
ENST00000361713.43396	all exons are deleted.
ENST00000361713.53616	all exons are deleted.
ENST00000361713.78756	all exons are deleted.
ENST00000361713.92434	all exons are deleted.
ENST00000361713.46696	all exons are deleted.
ENST00000344338.120449	all exons are deleted.
ENST00000397925.259159	all exons are deleted.
ENST00000613087.28691	all exons are deleted.
ENST00000565480.43	all exons are deleted.
ENST00000623907.37387	all exons are deleted.
ENST00000623907.53593	all exons are deleted.
ENST00000604395.76773	all exons are deleted.
ENST00000382822.33	all exons are deleted.
ENST00000676328.5903	all exons are deleted.
ENST00000490721.5722	all exons are deleted.
ENST00000550344.194758	all exons are deleted.
ENST00000380448.49	all exons are deleted.
ENST00000399933.3766	all exons are deleted.
ENST00000391748.155960	all exons are deleted.
ENST00000216492.222135	all exons are deleted.
ENST00000351072.98313	all exons are deleted.
ENST00000334600.1	all exons are deleted.
ENST00000581897.146313	all exons are deleted.
ENST00000581897.172766	all exons are deleted.
ENST00000581897.188210	all exons are deleted.
ENST00000581897.193520	all exons are deleted.
ENST00000581897.213162	all exons are deleted.
ENST00000581897.217904	all exons are deleted.
ENST00000581897.243857	all exons are deleted.
ENST00000581897.248359	all exons are deleted.
ENST00000581897.251695	all exons are deleted.
ENST00000581897.256148	all exons are deleted.
ENST00000304543.30014	all exons are deleted.
ENST00000652607.21319	all exons are deleted.
